record_id,stock_code,company_short,source_file,source_record_no,pdf_page,time_point,equity_structure_scope,shareholder_name,investor_type_auto,shares_held_wan,capital_contribution_wan,shareholding_ratio_pct,total_shares_wan,total_capital_wan,source_evidence,auto_flags
AUTO-SNAP-301563-051,301563,云汉芯城,301563_云汉芯城.jsonl,86,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",北京国科瑞华战略性新兴产业投资基金（有限合伙）,PE/VC或私募基金,254.4787,254.4787,5.49,4635.0,4635.0,序号5 国科瑞华，持股数量2544787股，持股比例5.49%。,
AUTO-SNAP-301563-052,301563,云汉芯城,301563_云汉芯城.jsonl,87,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",东方富海（上海）创业投资企业（有限合伙）,PE/VC或私募基金,250.2,250.2,5.4,4635.0,4635.0,序号6 东方富海，持股数量2502000股，持股比例5.4%。,
AUTO-SNAP-301563-053,301563,云汉芯城,301563_云汉芯城.jsonl,88,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",上海为赛投资管理中心（有限合伙）,合伙企业-待复核,105.336,105.336,2.27,4635.0,4635.0,序号7 为赛咨询，持股数量1053360股，持股比例2.27%。,
AUTO-SNAP-301563-054,301563,云汉芯城,301563_云汉芯城.jsonl,89,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",深圳南山东方富海中小微创业投资基金合伙企业（有限合伙）,PE/VC或私募基金,103.0,103.0,2.22,4635.0,4635.0,序号8 南山富海，持股数量1030000股，持股比例2.22%。,
AUTO-SNAP-301563-055,301563,云汉芯城,301563_云汉芯城.jsonl,90,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",深圳市创新投资集团有限公司,产业资本/法人股东,93.332,93.332,2.01,4635.0,4635.0,序号9 深创投，持股数量933319股，持股比例2.01%。,
AUTO-SNAP-301563-056,301563,云汉芯城,301563_云汉芯城.jsonl,91,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",天健创投,PE/VC或私募基金,66.668,66.668,1.44,4635.0,4635.0,序号10 天健创投，持股数量666680股，持股比例1.44%。,
AUTO-SNAP-301563-057,301563,云汉芯城,301563_云汉芯城.jsonl,92,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",CASREV FUND II-USD L.P.,自然人/其他,61.8,61.8,1.33,4635.0,4635.0,序号11 CASREV FUND，持股数量618000股，持股比例1.33%。,
AUTO-SNAP-301563-058,301563,云汉芯城,301563_云汉芯城.jsonl,93,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",周雪峰,自然人/其他,60.0,60.0,1.29,4635.0,4635.0,序号12 周雪峰，持股数量600000股，持股比例1.29%。,
AUTO-SNAP-301563-059,301563,云汉芯城,301563_云汉芯城.jsonl,94,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",李文发,自然人/其他,60.0,60.0,1.29,4635.0,4635.0,序号13 李文发，持股数量600000股，持股比例1.29%。,
AUTO-SNAP-301563-060,301563,云汉芯城,301563_云汉芯城.jsonl,95,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",秦国君,自然人/其他,60.0,60.0,1.29,4635.0,4635.0,序号14 秦国君，持股数量600000股，持股比例1.29%。,
AUTO-SNAP-301563-061,301563,云汉芯城,301563_云汉芯城.jsonl,96,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",中科贵银（贵州）产业投资基金（有限合伙）,PE/VC或私募基金,54.384,54.384,1.17,4635.0,4635.0,序号15 中科贵银，持股数量543840股，持股比例1.17%。,
AUTO-SNAP-301563-062,301563,云汉芯城,301563_云汉芯城.jsonl,97,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",深圳东方富海节能环保创业投资基金合伙企业（有限合伙）,PE/VC或私募基金,51.5,51.5,1.11,4635.0,4635.0,序号16 富海节能，持股数量515000股，持股比例1.11%。,
AUTO-SNAP-301563-063,301563,云汉芯城,301563_云汉芯城.jsonl,98,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",鸿迪投资,自然人/其他,36.9083,36.9083,0.8,4635.0,4635.0,序号17 鸿迪投资，持股数量369082股，持股比例0.8%。,
AUTO-SNAP-301563-064,301563,云汉芯城,301563_云汉芯城.jsonl,99,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",珠海拓域,自然人/其他,34.3333,34.3333,0.74,4635.0,4635.0,序号18 珠海拓域，持股数量343333股，持股比例0.74%。,
AUTO-SNAP-301563-065,301563,云汉芯城,301563_云汉芯城.jsonl,100,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",镇江红土创业投资有限公司,PE/VC或私募基金,33.332,33.332,0.72,4635.0,4635.0,序号19 镇江红土，持股数量333320股，持股比例0.72%。,
AUTO-SNAP-301563-066,301563,云汉芯城,301563_云汉芯城.jsonl,101,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",昆山红土高新创业投资有限公司,PE/VC或私募基金,33.332,33.332,0.72,4635.0,4635.0,序号20 昆山红土，持股数量333320股，持股比例0.72%。,
AUTO-SNAP-301563-067,301563,云汉芯城,301563_云汉芯城.jsonl,102,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",富海深湾（深圳）移动创新私募创业投资基金合伙企业（有限合伙）,PE/VC或私募基金,33.332,33.332,0.72,4635.0,4635.0,序号21 富海深湾，持股数量333320股，持股比例0.72%。,
AUTO-SNAP-301563-068,301563,云汉芯城,301563_云汉芯城.jsonl,103,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",临港投资,自然人/其他,27.4667,27.4667,0.59,4635.0,4635.0,序号22 临港投资，持股数量274667股，持股比例0.59%。,
AUTO-SNAP-301563-069,301563,云汉芯城,301563_云汉芯城.jsonl,104,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",李剑峰,自然人/其他,20.0,20.0,0.43,4635.0,4635.0,序号23 李剑峰，持股数量200000股，持股比例0.43%。,
AUTO-SNAP-301563-070,301563,云汉芯城,301563_云汉芯城.jsonl,105,62,2019年8月第三次股权转让后,"股本总额4,635万股（仅股权转让，股本不变）",夏东,自然人/其他,7.004,7.004,0.15,4635.0,4635.0,序号24 夏东，持股数量70040股，持股比例0.15%。,
AUTO-SNAP-301563-071,301563,云汉芯城,301563_云汉芯城.jsonl,106,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",曾烨,自然人/其他,1709.675,1709.675,36.01,4748.0488,4748.0488,序号1 曾烨，持股数量17096750股，持股比例36.01%。,
AUTO-SNAP-301563-072,301563,云汉芯城,301563_云汉芯城.jsonl,107,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",刘云锋,自然人/其他,694.986,694.986,14.64,4748.0488,4748.0488,序号2 刘云锋，持股数量6949860股，持股比例14.64%。,
AUTO-SNAP-301563-073,301563,云汉芯城,301563_云汉芯城.jsonl,108,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",武汉力源信息技术股份有限公司,产业资本/法人股东,500.4,500.4,10.54,4748.0488,4748.0488,序号3 力源信息，持股数量5004000股，持股比例10.54%。,
AUTO-SNAP-301563-074,301563,云汉芯城,301563_云汉芯城.jsonl,109,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",芜湖富海浩研创业投资基金（有限合伙）,PE/VC或私募基金,283.532,283.532,5.97,4748.0488,4748.0488,序号4 芜湖富海，持股数量2835320股，持股比例5.97%。,
AUTO-SNAP-301563-075,301563,云汉芯城,301563_云汉芯城.jsonl,110,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",北京国科瑞华战略性新兴产业投资基金（有限合伙）,PE/VC或私募基金,254.4787,254.4787,5.36,4748.0488,4748.0488,序号5 国科瑞华，持股数量2544787股，持股比例5.36%。,
AUTO-SNAP-301563-076,301563,云汉芯城,301563_云汉芯城.jsonl,111,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",东方富海（上海）创业投资企业（有限合伙）,PE/VC或私募基金,250.2,250.2,5.27,4748.0488,4748.0488,序号6 东方富海，持股数量2502000股，持股比例5.27%。,
AUTO-SNAP-301563-077,301563,云汉芯城,301563_云汉芯城.jsonl,112,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",火炬电子,自然人/其他,113.0488,113.0488,2.38,4748.0488,4748.0488,序号7 火炬电子，持股数量1130488股，持股比例2.38%。,
AUTO-SNAP-301563-078,301563,云汉芯城,301563_云汉芯城.jsonl,113,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",上海为赛投资管理中心（有限合伙）,合伙企业-待复核,105.336,105.336,2.22,4748.0488,4748.0488,序号8 为赛咨询，持股数量1053360股，持股比例2.22%。,
AUTO-SNAP-301563-079,301563,云汉芯城,301563_云汉芯城.jsonl,114,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",深圳南山东方富海中小微创业投资基金合伙企业（有限合伙）,PE/VC或私募基金,103.0,103.0,2.17,4748.0488,4748.0488,序号9 南山富海，持股数量1030000股，持股比例2.17%。,
AUTO-SNAP-301563-080,301563,云汉芯城,301563_云汉芯城.jsonl,115,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",深圳市创新投资集团有限公司,产业资本/法人股东,93.332,93.332,1.97,4748.0488,4748.0488,序号10 深创投，持股数量933319股，持股比例1.97%。,
AUTO-SNAP-301563-081,301563,云汉芯城,301563_云汉芯城.jsonl,116,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",天健创投,PE/VC或私募基金,66.668,66.668,1.4,4748.0488,4748.0488,序号11 天健创投，持股数量666680股，持股比例1.4%。,
AUTO-SNAP-301563-082,301563,云汉芯城,301563_云汉芯城.jsonl,117,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",CASREV FUND II-USD L.P.,自然人/其他,61.8,61.8,1.3,4748.0488,4748.0488,序号12 CASREV FUND，持股数量618000股，持股比例1.3%。,
AUTO-SNAP-301563-083,301563,云汉芯城,301563_云汉芯城.jsonl,118,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",周雪峰,自然人/其他,60.0,60.0,1.26,4748.0488,4748.0488,序号13 周雪峰，持股数量600000股，持股比例1.26%。,
AUTO-SNAP-301563-084,301563,云汉芯城,301563_云汉芯城.jsonl,119,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",李文发,自然人/其他,60.0,60.0,1.26,4748.0488,4748.0488,序号14 李文发，持股数量600000股，持股比例1.26%。,
AUTO-SNAP-301563-085,301563,云汉芯城,301563_云汉芯城.jsonl,120,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",秦国君,自然人/其他,60.0,60.0,1.26,4748.0488,4748.0488,序号15 秦国君，持股数量600000股，持股比例1.26%。,
AUTO-SNAP-301563-086,301563,云汉芯城,301563_云汉芯城.jsonl,121,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",中科贵银（贵州）产业投资基金（有限合伙）,PE/VC或私募基金,54.384,54.384,1.15,4748.0488,4748.0488,序号16 中科贵银，持股数量543840股，持股比例1.15%。,
AUTO-SNAP-301563-087,301563,云汉芯城,301563_云汉芯城.jsonl,122,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",深圳东方富海节能环保创业投资基金合伙企业（有限合伙）,PE/VC或私募基金,51.5,51.5,1.08,4748.0488,4748.0488,序号17 富海节能，持股数量515000股，持股比例1.08%。,
AUTO-SNAP-301563-088,301563,云汉芯城,301563_云汉芯城.jsonl,123,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",鸿迪投资,自然人/其他,36.9083,36.9083,0.78,4748.0488,4748.0488,序号18 鸿迪投资，持股数量369082股，持股比例0.78%。,
AUTO-SNAP-301563-089,301563,云汉芯城,301563_云汉芯城.jsonl,124,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",珠海拓域,自然人/其他,34.3333,34.3333,0.72,4748.0488,4748.0488,序号19 珠海拓域，持股数量343333股，持股比例0.72%。,
AUTO-SNAP-301563-090,301563,云汉芯城,301563_云汉芯城.jsonl,125,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",镇江红土创业投资有限公司,PE/VC或私募基金,33.332,33.332,0.7,4748.0488,4748.0488,序号20 镇江红土，持股数量333320股，持股比例0.7%。,
AUTO-SNAP-301563-091,301563,云汉芯城,301563_云汉芯城.jsonl,126,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",昆山红土高新创业投资有限公司,PE/VC或私募基金,33.332,33.332,0.7,4748.0488,4748.0488,序号21 昆山红土，持股数量333320股，持股比例0.7%。,
AUTO-SNAP-301563-092,301563,云汉芯城,301563_云汉芯城.jsonl,127,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",富海深湾（深圳）移动创新私募创业投资基金合伙企业（有限合伙）,PE/VC或私募基金,33.332,33.332,0.7,4748.0488,4748.0488,序号22 富海深湾，持股数量333320股，持股比例0.7%。,
AUTO-SNAP-301563-093,301563,云汉芯城,301563_云汉芯城.jsonl,128,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",临港投资,自然人/其他,27.4667,27.4667,0.58,4748.0488,4748.0488,序号23 临港投资，持股数量274667股，持股比例0.58%。,
AUTO-SNAP-301563-094,301563,云汉芯城,301563_云汉芯城.jsonl,129,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",李剑峰,自然人/其他,20.0,20.0,0.42,4748.0488,4748.0488,序号24 李剑峰，持股数量200000股，持股比例0.42%。,
AUTO-SNAP-301563-095,301563,云汉芯城,301563_云汉芯城.jsonl,130,63,2020年5月D轮增资后,"D轮增资后，股本总额4,748.0488万股",夏东,自然人/其他,7.004,7.004,0.15,4748.0488,4748.0488,序号25 夏东，持股数量70040股，持股比例0.15%。,
AUTO-SNAP-301563-096,301563,云汉芯城,301563_云汉芯城.jsonl,131,65,2020年9月D+轮增资及第四次股权转让后（IPO前最终结构）,"D+轮增资及第四次股权转让后，股本总额4,883.7074万股",曾烨,自然人/其他,1613.2255,1613.2255,33.03,4883.7074,4883.7074,序号1 曾烨，持股数量16132255股，持股比例33.03%。,
AUTO-SNAP-301563-097,301563,云汉芯城,301563_云汉芯城.jsonl,132,65,2020年9月D+轮增资及第四次股权转让后（IPO前最终结构）,"D+轮增资及第四次股权转让后，股本总额4,883.7074万股",刘云锋,自然人/其他,645.482,645.482,13.22,4883.7074,4883.7074,序号2 刘云锋，持股数量6454820股，持股比例13.22%。,
AUTO-SNAP-301563-098,301563,云汉芯城,301563_云汉芯城.jsonl,133,65,2020年9月D+轮增资及第四次股权转让后（IPO前最终结构）,"D+轮增资及第四次股权转让后，股本总额4,883.7074万股",武汉力源信息技术股份有限公司,产业资本/法人股东,500.4,500.4,10.25,4883.7074,4883.7074,序号3 力源信息，持股数量5004000股，持股比例10.25%。,
